0.7409,2.6016,-0.4990,1.1748,1.1193,0.6980,1.4582,1.1890,1.3950,-1.3698,
1.0442,0.3355,0.3637,0.8288,2.7313,0.2351,1.7032,1.1454,1.0937,2.2041,
1.2610,0.3080,2.6814,0.2980,1.1752,1.2742,0.1369,2.1862,2.3165,1.6810,
1.9426,1.8284,0.4103,1.2091,1.8605,1.2944,0.5331,-0.6688,0.8683,2.5766,
0.2083,0.0777,-0.0473,0.5580,1.9554,0.9676,1.0103,1.9198,-1.0041,1.1804,
0.9959,1.3286,0.5783,0.7590,-1.4184,1.0148,1.4377,0.7642,-1.3655,2.9792,
1.7671,1.7425,0.9003,1.0872,1.3302,1.9386,1.9013,1.9445,0.2418,-0.0445,
1.1950,-1.1884,2.1189,1.2947,2.1444,0.7054,0.4195,-0.5827,-0.9858,3.3090,
0.1501,0.4378,1.2385,-0.1527,0.8558,4.2674,1.9641,1.1347,2.0580,1.3862,
0.5607,0.4797,0.3151,1.3979,0.7478,0.5424,0.4494,0.0370,1.3141,1.7994,

1.8493,0.4932,0.6577,1.5376,1.6007,-0.3285,0.1055,2.2663,1.2261,0.8892,
1.0228,1.3692,2.1640,0.9932,1.0435,1.1347,1.8781,1.1479,0.6861,0.3845,
0.8978,0.5918,1.1008,1.3619,3.6620,2.2623,-1.5778,-0.8869,1.8173,0.9428,
0.2851,2.0813,2.3249,-1.9482,-0.3066,1.2087,-0.4442,1.9797,-0.1113,2.0645,
0.7433,1.2719,0.0881,0.2005,0.0612,3.6778,3.3060,0.1938,0.2599,2.3630,
0.2677,0.7574,1.0561,0.5559,2.2286,2.5261,0.3120,0.5648,-0.7927,-0.3945,
1.9043,0.6886,3.1081,1.8660,0.8451,-0.2368,1.5643,0.3452,-0.6000,0.2688,
0.6538,1.1342,0.6250,0.2390,1.1302,1.7722,0.0659,1.1582,0.5278,2.0227,
0.4614,0.4296,1.0948,2.0620,1.0906,0.9088,1.5341,0.9926,1.2029,0.0336,
