-265.3114,1640.0303,-1534.9363,178.9620,122.1264,-309.2717,469.1775,193.5202,404.4539,-2426.7148,
45.2575,-680.4398,-651.5266,-175.3583,1772.8145,-783.2089,720.0270,148.8386,95.9183,1233.0199,
267.2857,-708.5672,1721.7823,-718.8748,179.4033,280.7531,-883.7778,1214.7004,1348.1362,697.3774,
965.1855,848.2480,-603.8716,214.1230,881.1066,301.4870,-478.0779,-1708.8342,-134.9041,1614.4625,
-810.7128,-944.4518,-1072.4329,-452.5701,978.2999,-33.1695,10.5271,941.8331,-2052.2131,184.7552,
-4.1651,336.5107,-431.8046,-246.7334,-2476.4470,15.1140,448.1937,-241.4363,-2422.3035,2026.6863,
785.5418,760.2773,-102.1027,89.3432,338.1221,961.1641,922.9402,967.2116,-776.4007,-1069.5458,
199.6565,-2240.9526,1145.7634,301.7346,1171.9165,-301.7007,-594.4000,-1620.6744,-2033.4426,2364.3804,
-870.2779,-575.6926,244.2475,-1180.3540,-147.6128,3345.7932,987.2426,137.9123,1083.4219,395.4644,
-449.8120,-532.7814,-701.3294,407.4499,-258.2537,-468.6012,-563.8580,-986.1281,321.6396,818.5757,

869.6435,23.3627,-104.6075,-732.0743,-262.8334,-749.8875,925.9801,-354.4810,-551.5441,207.2896,
-518.9711,378.0285,-417.9881,1107.2301,278.3802,-248.4293,-318.8276,137.4478,-584.0696,-960.6838,
-350.4731,1191.9487,103.2266,1356.7244,-933.7472,57.4119,2158.6843,-384.0368,97.0374,-1776.5359,
550.5334,-7.0101,370.5602,-3018.9143,-818.7110,-454.7175,886.8254,-779.2413,1087.4739,132.4838,
615.0925,44.5516,2725.8833,-1338.0046,-961.3713,1258.1228,-158.6487,133.3337,92.7576,-314.0269,
-1360.3915,137.8995,1292.5790,213.6851,2742.1147,1562.6913,-1266.4680,790.7362,-93.3811,-355.2463,
-915.9381,899.1376,-2639.6697,-1478.8807,2361.3203,-704.5632,577.8064,-956.4918,546.8998,968.6516,
1296.6992,151.4480,-1932.1646,1003.1830,-825.5790,-445.6906,-670.5433,161.9770,-7.5505,908.1777,
231.4914,-321.4294,836.9315,-1138.0162,-757.8132,-1835.7620,-1638.4359,-483.5588,207.7605,-1343.5718,
-113.4978,-630.2585,-58.5323,1090.0846,1395.6689,-1427.9994,-748.7054,1047.2155,-989.5607,-1436.5486,

-2476.4470,-2426.7148,-2422.3035,-2240.9526,-2052.2131,-2033.4426,-1708.8342,-1620.6744,-1534.9363,-1180.3540,
1640.0303,469.1775,404.4539,193.5202,1772.8145,178.9620,720.0270,148.8386,122.1264,1233.0199,
267.2857,95.9183,1721.7823,45.2575,179.4033,280.7531,-175.3583,1214.7004,1348.1362,697.3774,
965.1855,848.2480,-265.3114,214.1230,881.1066,301.4870,-309.2717,-478.0779,-134.9041,1614.4625,
-603.8716,-651.5266,-680.4398,-452.5701,978.2999,-33.1695,10.5271,941.8331,-708.5672,184.7552,
-4.1651,336.5107,-431.8046,-246.7334,-718.8748,15.1140,448.1937,-241.4363,-783.2089,2026.6863,
785.5418,760.2773,-102.1027,89.3432,338.1221,961.1641,922.9402,967.2116,-776.4007,-810.7128,
199.6565,-883.7778,1145.7634,301.7346,1171.9165,-301.7007,-594.4000,-944.4518,-1069.5458,2364.3804,
-870.2779,-575.6926,244.2475,-1072.4329,-147.6128,3345.7932,987.2426,137.9123,1083.4219,395.4644,
-449.8120,-532.7814,-701.3294,407.4499,-258.2537,-468.6012,-563.8580,-986.1281,321.6396,818.5757,

-3018.9143,-2639.6697,-1932.1646,-1835.7620,-1776.5359,-1638.4359,-1478.8807,-1436.5486,-1427.9994,-1360.3915,
925.9801,869.6435,378.0285,1107.2301,278.3802,207.2896,23.3627,137.4478,-104.6075,-248.4293,
